"sequence","category","product_hint","source_filename","file_name","relative_path","public_url","bytes","sha256"
"00145","personalizados-e-brindes","livro de colorir tipo bobbie goods conjunto canetas permanente 48 cores copa 210x148mm em capa dura e miolo em sulfite 1","00145_524x524-1-livro-de-colorir-tipo-bobbie-goods-conjunto-canetas-permanente-48-cores-copa-210x148mm-em-capa-dura-e-miolo-em-sulfite-1","00145-livro-de-colorir-tipo-bobbie-goods-conjunto-canetas-per.webp","personalizados-e-brindes/00145-livro-de-colorir-tipo-bobbie-goods-conjunto-canetas-per.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/personalizados-e-brindes/00145-livro-de-colorir-tipo-bobbie-goods-conjunto-canetas-per.webp","25790","2d102a5934fb33813f747846a5d3e34290137d19f9df6bee7b64eb73ef44a08d"
"00146","banners-e-sinalizacao","lona 400x600mm em lona brilho 340g 4x0 sem enobrecimento sem acabamento","00146_524x524-1-lona-400x600mm-em-lona-brilho-340g-4x0-sem-enobrecimento-sem-acabamento_23120_627.webp","00146-lona-400x600mm-em-lona-brilho-340g-4x0-sem-enobreciment.webp","banners-e-sinalizacao/00146-lona-400x600mm-em-lona-brilho-340g-4x0-sem-enobreciment.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00146-lona-400x600mm-em-lona-brilho-340g-4x0-sem-enobreciment.webp","9278","1ae4dde9fb12e8a9650ba56a3ac11682105111005bc5ac15d705135833cc8ed0"
"00147","diversos","manta magnetica adesivada folha 1000x300mm em manta magnetica 03mm 1665g sem impressao sem enobrecimento modelo padrao","00147_524x524-1-manta-magnetica-adesivada-folha-1000x300mm-em-manta-magnetica-03mm-1665g-sem-impressao-sem-enobrecimento-modelo-padrao_7","00147-manta-magnetica-adesivada-folha-1000x300mm-em-manta-mag.webp","diversos/00147-manta-magnetica-adesivada-folha-1000x300mm-em-manta-mag.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00147-manta-magnetica-adesivada-folha-1000x300mm-em-manta-mag.webp","6104","15b682efe2b09202a0ac6601e8372b73f18420bbeb1003994f2f74501cc6af7b"
"00148","embalagens","mochila saco personalizada 330x400mm em tecido taffeta 4x0 impressao ultra hd sublimatica costura","00148_524x524-1-mochila-saco-personalizada-330x400mm-em-tecido-taffeta-4x0-impressao-ultra-hd-sublimatica-costura_140135.webp","00148-mochila-saco-personalizada-330x400mm-em-tecido-taffeta.webp","embalagens/00148-mochila-saco-personalizada-330x400mm-em-tecido-taffeta.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00148-mochila-saco-personalizada-330x400mm-em-tecido-taffeta.webp","10774","342cb8577240871686cd93c9fd7662ec1ae7451896f46e2f558698fe6abb5433"
"00149","embalagens","mochila saco personalizada 350x450mm em tecido cordoba light 1x0 impressao ultra hd sublimatica costura","00149_524x524-1-mochila-saco-personalizada-350x450mm-em-tecido-cordoba-light-1x0-impressao-ultra-hd-sublimatica-costura_120203.webp","00149-mochila-saco-personalizada-350x450mm-em-tecido-cordoba.webp","embalagens/00149-mochila-saco-personalizada-350x450mm-em-tecido-cordoba.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00149-mochila-saco-personalizada-350x450mm-em-tecido-cordoba.webp","23288","4e0e7259242b9960591540e1f6f3aec434f4bd51874ca41e905cd5ebddbe2f27"
"00150","diversos","moletom canguru 610x665mm em tecido moletom flanelado 4x0 impressao ultra hd sublimatica tamanho p costura blusa canguru","00150_524x524-1-moletom-canguru-610x665mm-em-tecido-moletom-flanelado-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura-blusa-canguru","00150-moletom-canguru-610x665mm-em-tecido-moletom-flanelado-4.webp","diversos/00150-moletom-canguru-610x665mm-em-tecido-moletom-flanelado-4.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00150-moletom-canguru-610x665mm-em-tecido-moletom-flanelado-4.webp","14738","8d89d08add76a5d5e8aa40709b7d0148dcb3cce8b0ac155c031434e3125bd7c3"
"00151","embalagens","mouse pad gamer 600x300mm em neoplex smooth 4x0 impressao ultra hd sublimatica embalagem individual faca padrao","00151_524x524-1-mouse-pad-gamer-600x300mm-em-neoplex-smooth-4x0-impressao-ultra-hd-sublimatica-embalagem-individual-faca-padrao_107741.w","00151-mouse-pad-gamer-600x300mm-em-neoplex-smooth-4x0-impress.webp","embalagens/00151-mouse-pad-gamer-600x300mm-em-neoplex-smooth-4x0-impress.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00151-mouse-pad-gamer-600x300mm-em-neoplex-smooth-4x0-impress.webp","11464","83f186de9bc9ae48fa9e109ad86047701bcc1d85272b17d85ee0891e5c997c7a"
"00152","embalagens","mouse pad personalizado 230x175mm em neoplex smooth 4x0 impressao ultra hd sublimatica embalagem individual faca padrao_","00152_524x524-1-mouse-pad-personalizado-230x175mm-em-neoplex-smooth-4x0-impressao-ultra-hd-sublimatica-embalagem-individual-faca-padrao_","00152-mouse-pad-personalizado-230x175mm-em-neoplex-smooth-4x0.webp","embalagens/00152-mouse-pad-personalizado-230x175mm-em-neoplex-smooth-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00152-mouse-pad-personalizado-230x175mm-em-neoplex-smooth-4x0.webp","4338","afd20646ea4efb3147bfb44b6e69490fa6c90669f8ea9050619197bea256c592"
"00153","embalagens","mouse pad personalizado 230x175mm em neoplex smooth 4x0 impressao ultra hd sublimatica embalagem individual faca padrao_","00153_524x524-1-mouse-pad-personalizado-230x175mm-em-neoplex-smooth-4x0-impressao-ultra-hd-sublimatica-embalagem-individual-faca-padrao_","00153-mouse-pad-personalizado-230x175mm-em-neoplex-smooth-4x0.webp","embalagens/00153-mouse-pad-personalizado-230x175mm-em-neoplex-smooth-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00153-mouse-pad-personalizado-230x175mm-em-neoplex-smooth-4x0.webp","6016","7618fabbf3708e714942219934991d210e99095b792cd36ac16cc3b210208f22"
"00154","diversos","necessaire personalizado com forro 100x200x110mm em tecido cordoba light 4x0 impressao ultra hd sublimatica costura","00154_524x524-1-necessaire-personalizado-com-forro-100x200x110mm-em-tecido-cordoba-light-4x0-impressao-ultra-hd-sublimatica-costura_1233","00154-necessaire-personalizado-com-forro-100x200x110mm-em-tec.webp","diversos/00154-necessaire-personalizado-com-forro-100x200x110mm-em-tec.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00154-necessaire-personalizado-com-forro-100x200x110mm-em-tec.webp","19330","9055cab5f10a1ed15bd9725005a4bc6cb06b0b01908bc89c3d3a98dfff03c44b"
"00155","banners-e-sinalizacao","painel em lona personalizado 500x350mm em lona brilho 340g 4x0 sem enobrecimento 4 ilhoses","00155_524x524-1-painel-em-lona-personalizado-500x350mm-em-lona-brilho-340g-4x0-sem-enobrecimento-4-ilhoses_105048.webp","00155-painel-em-lona-personalizado-500x350mm-em-lona-brilho-3.webp","banners-e-sinalizacao/00155-painel-em-lona-personalizado-500x350mm-em-lona-brilho-3.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00155-painel-em-lona-personalizado-500x350mm-em-lona-brilho-3.webp","18328","30af61f17b17c2805f41827bf75bb995ef1cac26df97e2e5c2d461354cc432b5"
"00156","festas-e-eventos","painel festa personalizado 1580x1580mm em tecido helanca light 4x0 sem enobrecimento costura overloque com elastico emba","00156_524x524-1-painel-festa-personalizado-1580x1580mm-em-tecido-helanca-light-4x0-sem-enobrecimento-costura-overloque-com-elastico-emba","00156-painel-festa-personalizado-1580x1580mm-em-tecido-helanc.webp","festas-e-eventos/00156-painel-festa-personalizado-1580x1580mm-em-tecido-helanc.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/festas-e-eventos/00156-painel-festa-personalizado-1580x1580mm-em-tecido-helanc.webp","15896","e35f38554eb03c0faeac3422fd419051ba34f4a4fb6c9eb9cd53908c9c9875f5"
"00157","cartoes-e-papelaria","papel de parede 700x1000mm em vinil branco fosco 120g 4x0 sem enobrecimento refile","00157_524x524-1-papel-de-parede-700x1000mm-em-vinil-branco-fosco-120g-4x0-sem-enobrecimento-refile_50354_96.webp","00157-papel-de-parede-700x1000mm-em-vinil-branco-fosco-120g-4.webp","cartoes-e-papelaria/00157-papel-de-parede-700x1000mm-em-vinil-branco-fosco-120g-4.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00157-papel-de-parede-700x1000mm-em-vinil-branco-fosco-120g-4.webp","31158","0f317eabb9ddcbd8d4d50a8b3a3f813f53b200fac8f095903dd148c2747678fb"
"00158","adesivos-e-rotulos","pastilha adesiva resinada 250x74mm em vinil adesivo branco brilho 120g 4x0 resina pu cristal refile","00158_524x524-1-pastilha-adesiva-resinada-250x74mm-em-vinil-adesivo-branco-brilho-120g-4x0-resina-pu-cristal-refile_94345.webp","00158-pastilha-adesiva-resinada-250x74mm-em-vinil-adesivo-bra.webp","adesivos-e-rotulos/00158-pastilha-adesiva-resinada-250x74mm-em-vinil-adesivo-bra.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/adesivos-e-rotulos/00158-pastilha-adesiva-resinada-250x74mm-em-vinil-adesivo-bra.webp","46552","69210de50f33fd62bf484d066826fa42fbc1853a85e8945cc1e401672971b781"
"00159","banners-e-sinalizacao","placa de mao 970x620mm em polionda branca 4mm 750g 4x0 impressao digital uv corte personalizado suporte mao transparente","00159_524x524-1-placa-de-mao-970x620mm-em-polionda-branca-4mm-750g-4x0-impressao-digital-uv-corte-personalizado-suporte-mao-transparente","00159-placa-de-mao-970x620mm-em-polionda-branca-4mm-750g-4x0.webp","banners-e-sinalizacao/00159-placa-de-mao-970x620mm-em-polionda-branca-4mm-750g-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00159-placa-de-mao-970x620mm-em-polionda-branca-4mm-750g-4x0.webp","14956","b8713b129eba96b9dcf8cf162b41428bd085fd16b35e00c945c30838c098e59a"
"00160","banners-e-sinalizacao","placa de sinalizacao 105x148mm em pvcpspet branco 03mm 4x0 sem enobrecimento 4 cantos arredondados","00160_524x524-1-placa-de-sinalizacao-105x148mm-em-pvcpspet-branco-03mm-4x0-sem-enobrecimento-4-cantos-arredondados_15904.webp","00160-placa-de-sinalizacao-105x148mm-em-pvcpspet-branco-03mm.webp","banners-e-sinalizacao/00160-placa-de-sinalizacao-105x148mm-em-pvcpspet-branco-03mm.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00160-placa-de-sinalizacao-105x148mm-em-pvcpspet-branco-03mm.webp","15540","c8e3a48709f23ed3fec84518e692f304f54a5fda97ad7f0e912559bac4a142fe"
"00161","adesivos-e-rotulos","placa fosforescente personalizada 105x148mm em pvcpspet branco 1mm 4x0 laminacao adesivo fosforescente corte padrao","00161_524x524-1-placa-fosforescente-personalizada-105x148mm-em-pvcpspet-branco-1mm-4x0-laminacao-adesivo-fosforescente-corte-padrao_1328","00161-placa-fosforescente-personalizada-105x148mm-em-pvcpspet.webp","adesivos-e-rotulos/00161-placa-fosforescente-personalizada-105x148mm-em-pvcpspet.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/adesivos-e-rotulos/00161-placa-fosforescente-personalizada-105x148mm-em-pvcpspet.webp","4392","3454e6122b3d9925519b0eb845c324cedc116d644e4c8894cb173dd2bef2b26a"
"00162","banners-e-sinalizacao","placa imobiliaria 400x300mm em pvcpspet branco 2mm 4x0 impressao digital uv modelo padrao","00162_524x524-1-placa-imobiliaria-400x300mm-em-pvcpspet-branco-2mm-4x0-impressao-digital-uv-modelo-padrao_111175.webp","00162-placa-imobiliaria-400x300mm-em-pvcpspet-branco-2mm-4x0.webp","banners-e-sinalizacao/00162-placa-imobiliaria-400x300mm-em-pvcpspet-branco-2mm-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00162-placa-imobiliaria-400x300mm-em-pvcpspet-branco-2mm-4x0.webp","48268","247dfe66645fdf2f62a6ba7ac72e1d4d479e443c8beb64e22c84889fb05ad643"
"00163","banners-e-sinalizacao","placa imobiliaria polionda 400x300mm em polionda branca 750g 4x0 sem enobrecimento refile","00163_524x524-1-placa-imobiliaria-polionda-400x300mm-em-polionda-branca-750g-4x0-sem-enobrecimento-refile_95134.webp","00163-placa-imobiliaria-polionda-400x300mm-em-polionda-branca.webp","banners-e-sinalizacao/00163-placa-imobiliaria-polionda-400x300mm-em-polionda-branca.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00163-placa-imobiliaria-polionda-400x300mm-em-polionda-branca.webp","19954","d3c65c213a95cf82bdd60848b4e497057a804ac5bfc359d5effee5755177ca1c"
"00164","banners-e-sinalizacao","placa la vem a noiva 310x400mm em perolizado 180g 4x4 sem enobrecimento refile","00164_524x524-1-placa-la-vem-a-noiva-310x400mm-em-perolizado-180g-4x4-sem-enobrecimento-refile_12896.webp","00164-placa-la-vem-a-noiva-310x400mm-em-perolizado-180g-4x4-s.webp","banners-e-sinalizacao/00164-placa-la-vem-a-noiva-310x400mm-em-perolizado-180g-4x4-s.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00164-placa-la-vem-a-noiva-310x400mm-em-perolizado-180g-4x4-s.webp","8296","712b57937db862930333dfa226b3f61a14e936b4d08fe586497483550decab35"
"00165","banners-e-sinalizacao","placa para porta e recepcao 350x250mm em placa de acrilico transparente 3mm 4x0 impressao dtf uv com verniz kit para ins","00165_524x524-1-placa-para-porta-e-recepcao-350x250mm-em-placa-de-acrilico-transparente-3mm-4x0-impressao-dtf-uv-com-verniz-kit-para-ins","00165-placa-para-porta-e-recepcao-350x250mm-em-placa-de-acril.webp","banners-e-sinalizacao/00165-placa-para-porta-e-recepcao-350x250mm-em-placa-de-acril.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00165-placa-para-porta-e-recepcao-350x250mm-em-placa-de-acril.webp","4722","388076ac7c292288267ca0faccf1141de758adc96b91567c6e2ec79feacf99e6"
"00166","banners-e-sinalizacao","placa polionda personalizada 970x620mm em polionda branca 4mm 750g 4x0 sem enobrecimento corte personalizado","00166_524x524-1-placa-polionda-personalizada-970x620mm-em-polionda-branca-4mm-750g-4x0-sem-enobrecimento-corte-personalizado_105066.webp","00166-placa-polionda-personalizada-970x620mm-em-polionda-bran.webp","banners-e-sinalizacao/00166-placa-polionda-personalizada-970x620mm-em-polionda-bran.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00166-placa-polionda-personalizada-970x620mm-em-polionda-bran.webp","11674","2dc8811fc53c242fcf86b1fe76a65ff8e8bee8e5e9bb1c4e82caa71b5254e092"
"00167","banners-e-sinalizacao","plaquinha de preco hortifruti 210x297mm em lona brilho 340g 4x0 sem enobrecimento refile automatico","00167_524x524-1-plaquinha-de-preco-hortifruti-210x297mm-em-lona-brilho-340g-4x0-sem-enobrecimento-refile-automatico_120316.webp","00167-plaquinha-de-preco-hortifruti-210x297mm-em-lona-brilho.webp","banners-e-sinalizacao/00167-plaquinha-de-preco-hortifruti-210x297mm-em-lona-brilho.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/banners-e-sinalizacao/00167-plaquinha-de-preco-hortifruti-210x297mm-em-lona-brilho.webp","17090","5f248ca807e48efbfa8f8b642377765ea899c38b3aa70435952d694e8d42f9d7"
"00169","diversos","quadro decorativo 20x300x200mm em tecido cordoba light 4x0 impressao ultra hd sublimatica borda infinita","00169_524x524-1-quadro-decorativo-20x300x200mm-em-tecido-cordoba-light-4x0-impressao-ultra-hd-sublimatica-borda-infinita_109091.webp","00169-quadro-decorativo-20x300x200mm-em-tecido-cordoba-light.webp","diversos/00169-quadro-decorativo-20x300x200mm-em-tecido-cordoba-light.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00169-quadro-decorativo-20x300x200mm-em-tecido-cordoba-light.webp","17744","2d38e96a9fae2476c588a0ec86230ced0a5f68ce7f80670bc7008708f0a91f8b"
"00170","diversos","rifa personalizada 74x210mm em sulfite 75g 1x0 sem enobrecimento serrilha 2 numeracoes blocagem","00170_524x524-1-rifa-personalizada-74x210mm-em-sulfite-75g-1x0-sem-enobrecimento-serrilha-2-numeracoes-blocagem_112788.webp","00170-rifa-personalizada-74x210mm-em-sulfite-75g-1x0-sem-enob.webp","diversos/00170-rifa-personalizada-74x210mm-em-sulfite-75g-1x0-sem-enob.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00170-rifa-personalizada-74x210mm-em-sulfite-75g-1x0-sem-enob.webp","11408","ae4227ba35961015f4f343803325758a48a0deef546eb2a81040db86a4d83a40"
"00171","embalagens","sacola ecobag personalizada 200x200mm em 100 poliester 4x0 impressao ultra hd sublimatica alca dupla nylon 25mm","00171_524x524-1-sacola-ecobag-personalizada-200x200mm-em-100-poliester-4x0-impressao-ultra-hd-sublimatica-alca-dupla-nylon-25mm_67476.we","00171-sacola-ecobag-personalizada-200x200mm-em-100-poliester.webp","embalagens/00171-sacola-ecobag-personalizada-200x200mm-em-100-poliester.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00171-sacola-ecobag-personalizada-200x200mm-em-100-poliester.webp","6596","cbc6020187517e9539da34d81bcac90fd9208a783e39ab5c0bf6e7c0cb4e3bb5"
"00172","embalagens","sacola ecobag personalizada 200x200mm em tecido poliester 98g 4x0 impressao ultra hd sublimatica alca off white 35cm com","00172_524x524-1-sacola-ecobag-personalizada-200x200mm-em-tecido-poliester-98g-4x0-impressao-ultra-hd-sublimatica-alca-off-white-35cm-com","00172-sacola-ecobag-personalizada-200x200mm-em-tecido-poliest.webp","embalagens/00172-sacola-ecobag-personalizada-200x200mm-em-tecido-poliest.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00172-sacola-ecobag-personalizada-200x200mm-em-tecido-poliest.webp","10118","fac90ea39e96f459e173ae772f602a4e86850c6baeb3f3dd5e031c14d95c4ee5"
"00173","personalizados-e-brindes","squeeze em aluminio com bico 600ml rosa 73x73x205mm em aluminio 4x0 gravacao laser modelo padrao","00173_524x524-1-squeeze-em-aluminio-com-bico-600ml-rosa-73x73x205mm-em-aluminio-4x0-gravacao-laser-modelo-padrao_76151.webp","00173-squeeze-em-aluminio-com-bico-600ml-rosa-73x73x205mm-em.webp","personalizados-e-brindes/00173-squeeze-em-aluminio-com-bico-600ml-rosa-73x73x205mm-em.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/personalizados-e-brindes/00173-squeeze-em-aluminio-com-bico-600ml-rosa-73x73x205mm-em.webp","12704","4fbad21f094c772d2827e3db26056df62a2e51bfa63e5612c025fa60768dd870"
